time,sourceTimestamp,firstCreated,sourceId,headline,urgency,takeSequence,provider,subjects,audiences,bodySize,companyCount,headlineTag,marketCommentary,sentenceCount,wordCount,assetCodes,assetName,firstMentionSentence,relevance,sentimentClass,sentimentNegative,sentimentNeutral,sentimentPositive,sentimentWordCount,noveltyCount12H,noveltyCount24H,noveltyCount3D,noveltyCount5D,noveltyCount7D,volumeCounts12H,volumeCounts24H,volumeCounts3D,volumeCounts5D,volumeCounts7D
2007-01-02 01:35:31+00:00,2007-01-02 01:35:31+00:00,2007-01-02 01:35:31+00:00,bba75171c13cbf8f,Korea Hot Stocks-KEPCO up on S. Korea tariff hike,3,1,RTRS,"{'RET', 'ELG', 'DIV', 'RTRS', 'ENR', 'LEN', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'E', 'MF', 'PSC', 'O', 'OIL'}",875,1,,True,6,180,"{'015760.KS', 'KEP.N'}",Korea Electric Power Corp,1,1.0,1,0.027517,0.222383,0.7501,180,0,0,0,0,0,0,0,0,4,4
2007-01-02 01:36:36+00:00,2007-01-02 01:36:36+00:00,2007-01-02 01:35:31+00:00,e329fbd8b22f6d8d,Korea Hot Stocks-KEPCO up on S. Korea tariff hike,3,2,RTRS,"{'XREF', 'RET', 'ELG', 'DIV', 'RTRS', 'ENR', 'LEN', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'E', 'MF', 'PSC', 'O', 'OIL'}",2414,1,,True,74,557,"{'015760.KS', 'KEP.N'}",Korea Electric Power Corp,1,1.0,1,0.0422667,0.155255,0.802478,177,1,1,1,1,1,1,1,1,5,5
2007-01-02 01:42:26+00:00,2007-01-02 01:42:26+00:00,2007-01-02 01:42:26+00:00,a5245326d6a68716,PRESS DIGEST - British business - Jan 1,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",4733,5,PRESS DIGEST,False,26,795,"{'RBS', 'RBS.L', 'RBS.DE'}",Royal Bank of Scotland Group PLC,13,0.353553,1,0.0669956,0.143219,0.789785,98,1,1,1,1,1,1,1,3,9,10
2007-01-02 02:57:39+00:00,2007-01-02 02:57:39+00:00,2007-01-02 02:57:39+00:00,6aca298afe64aa9d,PRESS DIGEST - Financial Times - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",6134,5,PRESS DIGEST,False,30,1011,"{'RBS', 'RBS.L', 'RBS.DE'}",Royal Bank of Scotland Group PLC,23,0.288675,0,0.0164505,0.92356,0.0599895,83,0,0,0,0,0,2,2,4,10,11
2007-01-02 02:57:39+00:00,2007-01-02 02:57:39+00:00,2007-01-02 02:57:39+00:00,6aca298afe64aa9d,PRESS DIGEST - Financial Times - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",6134,5,PRESS DIGEST,False,30,1011,"{'NDAQ.O', 'NDAQ.OQ'}",Nasdaq Inc,27,0.096225,1,0.118614,0.385914,0.495472,69,0,0,0,0,0,0,0,2,22,26
2007-01-02 03:10:08+00:00,2007-01-02 03:10:08+00:00,2007-01-02 03:10:08+00:00,eb1cf8baf41533ad,Seoul stocks flat; Hyundai Motor up on outlook,3,1,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",2982,3,,False,22,525,"{'015760.KS', 'KEP.N'}",Korea Electric Power Corp,4,0.149071,-1,0.651861,0.122692,0.225447,97,0,0,0,0,0,3,3,3,7,7
2007-01-02 03:16:37+00:00,2007-01-02 03:16:37+00:00,2007-01-02 03:10:08+00:00,3ae81b8fbf6e4d3d,Seoul stocks flat; Hyundai Motor up on outlook,3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'XREF', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4522,7,,False,89,904,"{'060000.KS', 'KB.N'}",Kookmin Bank,19,0.100504,-1,0.695011,0.112329,0.192661,65,0,0,0,0,2,1,1,1,3,8
2007-01-02 03:16:37+00:00,2007-01-02 03:16:37+00:00,2007-01-02 03:10:08+00:00,3ae81b8fbf6e4d3d,Seoul stocks flat; Hyundai Motor up on outlook,3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'XREF', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4522,7,,False,89,904,"{'WF.N', '053000.KS'}",Woori Finance Holdings Co Ltd,20,0.100504,-1,0.504161,0.153085,0.342754,68,0,0,0,0,0,1,1,1,1,3
2007-01-02 03:16:37+00:00,2007-01-02 03:16:37+00:00,2007-01-02 03:10:08+00:00,3ae81b8fbf6e4d3d,Seoul stocks flat; Hyundai Motor up on outlook,3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'XREF', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4522,7,,False,89,904,"{'015760.KS', 'KEP.N'}",Korea Electric Power Corp,4,0.100504,-1,0.651861,0.122692,0.225447,97,1,1,1,1,1,4,4,4,8,8
2007-01-02 03:23:16+00:00,2007-01-02 03:23:16+00:00,2007-01-02 03:23:16+00:00,428e7beecace9171,UPDATE 1-AirAsia to announce new service on Friday,3,1,RTRS,"{'ID', 'NEWS', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'TH', 'ASIA'}","{'PCO', 'EMK', 'DNP', 'E', 'PSC', 'SI', 'RNP', 'UKI'}",2497,4,UPDATE 1,False,23,466,"{'RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L'}",Ryanair Holdings PLC,0,0.267261,0,0.23744,0.385467,0.377092,466,0,0,0,0,0,1,2,2,14,17
2007-01-02 03:32:11+00:00,2007-01-02 03:32:11+00:00,2007-01-02 03:32:11+00:00,54c830abcb78aae9,TSMC plans five new 12-inch wafer plants -paper,3,1,RTRS,"{'JP', 'ELI', 'HDWR', 'TEL', 'US', 'CN', 'ELC', 'TW', 'RTRS', 'SG', 'LEN', 'EMRG', 'KR', 'ASIA'}","{'PCU', 'PCO', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",1758,1,,False,15,331,"{'TSM.N', '2330.TW'}",Taiwan Semiconductor Manufacturing Co Ltd,1,1.0,-1,0.428682,0.321737,0.249581,312,0,0,0,0,0,3,3,3,6,15
2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,5e480c85339688aa,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,1,RTRS,"{'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",3162,4,,True,26,589,"{'WF.N', '053000.KS'}",Woori Finance Holdings Co Ltd,22,0.078811,1,0.0515641,0.134739,0.813697,101,1,1,1,1,1,2,2,2,2,4
2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,5e480c85339688aa,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,1,RTRS,"{'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",3162,4,,True,26,589,"{'015760.KS', 'KEP.N'}",Korea Electric Power Corp,1,1.0,1,0.0496276,0.1335,0.816872,219,3,3,3,3,3,5,5,5,9,9
2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,5e480c85339688aa,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,1,RTRS,"{'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",3162,4,,True,26,589,"{'060000.KS', 'KB.N'}",Kookmin Bank,21,0.078811,-1,0.694098,0.112557,0.193345,63,1,1,1,1,2,2,2,2,4,9
2007-01-02 04:25:56+00:00,2007-01-02 04:25:56+00:00,2007-01-02 04:25:56+00:00,f996c05a5d037a4a,"INDIA'S HERO HONDA <HROH.BO> DEC VEHICLE SALES 252,462  UNITS VS 245,104 YEAR AGO ",1,1,RTRS,"{'JP', 'MAC', 'IN', 'RTRS', 'LEN', 'EMRG', 'ASIA', 'RESF', 'AUT'}","{'SNI', 'J', 'E'}",0,2,,False,1,13,"{'HMC.N', '7267.T'}",Honda Motor Co Ltd,1,1.0,1,0.0714529,0.389724,0.538823,13,0,0,0,0,0,0,0,0,7,24
2007-01-02 04:30:02+00:00,2007-01-02 04:30:02+00:00,2007-01-02 04:25:56+00:00,44a26f803b4192f7,India's Hero Honda Dec vehicle sales up 3 pct yr/yr,3,1,RTRS,"{'JP', 'MAC', 'IN', 'RTRS', 'LEN', 'EMRG', 'ASIA', 'RESF', 'AUT'}","{'SNI', 'PCO', 'DNP', 'J', 'E', 'SNS', 'PSC', 'RNP'}",420,2,,False,4,92,"{'HMC.N', '7267.T'}",Honda Motor Co Ltd,1,1.0,-1,0.544389,0.168729,0.286882,92,1,1,1,1,1,1,1,1,8,25
2007-01-02 04:35:40+00:00,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"{'WF.N', '053000.KS'}",Woori Finance Holdings Co Ltd,22,0.0590281,-1,0.659368,0.120952,0.219679,43,2,2,2,2,2,3,3,3,3,5
2007-01-02 04:35:40+00:00,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"{'015760.KS', 'KEP.N'}",Korea Electric Power Corp,1,1.0,1,0.00993105,0.394673,0.595396,183,4,4,4,4,4,6,6,6,10,10
2007-01-02 04:35:40+00:00,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"{'060000.KS', 'KB.N'}",Kookmin Bank,21,0.0590281,-1,0.694098,0.112557,0.193345,63,2,2,2,2,3,3,3,3,5,10
2007-01-02 04:35:40+00:00,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"{'LPL.N', '034220.KS'}",LG Display Co Ltd,1,1.0,-1,0.618773,0.130046,0.251181,313,0,0,0,0,0,0,0,0,0,5
2007-01-02 04:40:28+00:00,2007-01-02 04:40:28+00:00,2006-12-29 04:09:50+00:00,89c34671612f601d,PRESS DIGEST - Washington Post Business - Dec 29,3,2,RTRS,"{'ENT', 'HDWR', 'DPR', 'US', 'STX', 'SFWR', 'REA', 'RTRS', 'PRESS', 'LEN', 'BY', 'WASH'}","{'PCU', 'PMF', 'PCO', 'DNP', 'E', 'PSC', 'ESN', 'U', 'RNP'}",2542,1,PRESS DIGEST,False,20,460,"{'AAPL.DE', 'AAPL.OQ', 'AAPL.F', 'AAPL.O'}",Apple Inc,4,0.182574,-1,0.813967,0.12827,0.0577636,82,0,0,0,3,3,0,0,0,112,153
2007-01-02 04:47:44+00:00,2007-01-02 04:47:44+00:00,2007-01-02 04:47:44+00:00,ad443908781512ae,UPDATE 1-TSMC plans five new advanced wafer plants -paper,3,1,RTRS,"{'JP', 'ELI', 'HDWR', 'TEL', 'US', 'CN', 'ELC', 'TW', 'RTRS', 'SG', 'LEN', 'EMRG', 'KR', 'ASIA'}","{'PCU', 'PCO', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",2427,1,UPDATE 1,False,21,463,"{'TSM.N', '2330.TW'}",Taiwan Semiconductor Manufacturing Co Ltd,1,1.0,0,0.327323,0.365027,0.30765,463,1,1,1,1,1,4,4,4,7,16
2007-01-02 04:51:58+00:00,2007-01-02 04:51:58+00:00,2007-01-02 04:46:38+00:00,1b9460a869124bc8,S.Korea Dec housing price growth slows vs Nov,3,1,RTRS,"{'ECI', 'CEN', 'REA', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'MCE', 'ASIA', 'STIR'}","{'M', 'T', 'E', 'D', 'PSC'}",615,1,,False,4,122,"{'060000.KS', 'KB.N'}",Kookmin Bank,3,0.707107,1,0.0241218,0.18568,0.790198,70,0,0,0,0,0,5,5,5,7,12
2007-01-02 05:01:02+00:00,2007-01-02 05:01:02+00:00,2007-01-02 05:01:02+00:00,8d2ebc5958ea4f1f,Adobe Appoints Former Borland Exec to Senior VP of Worldwide Field Operations <ADBE.O>,3,1,BSW,"{'BACT', 'BUS', 'US', 'NEWR', 'MNGISS', 'LEN'}","{'CNR', 'BSW'}",2405,1,,False,18,382,"{'ADBE.OQ', 'ADBE.O', 'ADBE.DE'}",Adobe Systems Inc,1,1.0,1,0.0881121,0.37209,0.539798,365,0,0,0,0,0,0,0,0,0,0
2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"{'0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE'}",China Mobile Ltd,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,0,1,0,0,0,1,6
2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"{'3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N'}",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
2007-01-02 05:27:27+00:00,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"{'0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE'}",China Mobile Ltd,4,0.316228,0,0.0200818,0.815367,0.164551,92,1,1,1,1,2,1,1,1,2,7
2007-01-02 05:27:27+00:00,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"{'3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N'}",HSBC Holdings PLC,4,0.316228,0,0.0200818,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
2007-01-02 05:28:32+00:00,2007-01-02 05:28:32+00:00,2007-01-02 05:28:32+00:00,060ef23c7aba0051,"AU, Chi Mei to delay LCD output at new plants -paper",3,1,RTRS,"{'JP', 'HDWR', 'US', 'CN', 'ELC', 'TW', 'RTRS', 'LEN', 'EMRG', 'KR', 'ASIA'}","{'PCU', 'PCO', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",1842,3,,False,15,354,"{'AUO.N', '2409.TW'}",AU Optronics Corp,4,0.333333,-1,0.800197,0.136757,0.0630464,99,0,0,0,0,0,2,2,2,2,2
2007-01-02 05:30:03+00:00,2007-01-02 05:30:03+00:00,2007-01-02 05:30:03+00:00,8513bae37617453c,Willis Re Issues Annual Reinsurance Renewals Review <WSH.N>,3,1,BSW,"{'BACT', 'INS', 'US', 'WEU', 'NEWR', 'FIN', 'GB', 'LEN', 'EUROPE', 'EU'}","{'CNRA', 'CNRE', 'CNR', 'BSW'}",3480,1,,False,27,560,{'WSH.N'},Willis Towers Watson PLC,1,1.0,0,0.138648,0.608745,0.252607,205,0,0,0,0,0,0,0,0,0,1
2007-01-02 06:08:24+00:00,2007-01-02 06:08:24+00:00,2007-01-02 06:08:24+00:00,dfc32b0ef3e1bcf3,French stocks - Factors to watch on Jan 2,3,1,RTRS,"{'FR', 'WEU', 'RTRS', 'LEN', 'EUROPE'}","{'PMF', 'EMK', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",1627,3,,True,17,314,"{'SNY.N', 'SASY.F', 'SASY.PA'}",Sanofi SA,6,0.213201,-1,0.752069,0.221954,0.0259764,87,0,0,0,0,2,1,1,1,3,7
2007-01-02 06:11:30+00:00,2007-01-02 06:11:30+00:00,2007-01-02 06:11:30+00:00,ee40a3dc594576d0,UPDATE 1-S.Korea house prices in Dec up 11.6 pct on year,3,1,RTRS,"{'INT', 'LOA', 'CEN', 'PLCY', 'BLD', 'REA', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'MCE', 'ASIA', 'STIR'}","{'M', 'PTD', 'T', 'E', 'D', 'PSC', 'RNP'}",1914,1,UPDATE 1,False,15,345,"{'060000.KS', 'KB.N'}",Kookmin Bank,3,0.816497,1,0.375983,0.16877,0.455247,135,1,1,1,1,1,6,6,6,8,12
2007-01-02 06:14:30+00:00,2007-01-02 06:14:30+00:00,2007-01-02 06:14:30+00:00,ec4eb875cf3c3f54,Italian Stocks - Factors to watch on Jan 2,3,1,RTRS,"{'IT', 'WEU', 'STX', 'RTRS', 'LEN', 'EUROPE'}","{'PMF', 'EMK', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4638,3,,False,32,836,"{'SAN.MC', 'STD.BA', 'STD.N'}",Banco Santander SA,6,0.265165,-1,0.445811,0.170619,0.38357,197,0,0,0,2,2,0,0,0,6,8
2007-01-02 06:15:44+00:00,2007-01-02 06:15:44+00:00,2007-01-02 06:15:44+00:00,0db2296208225aa5,RPT-Italian Stocks - Factors to watch on Jan 2,3,1,RTRS,"{'IT', 'WEU', 'STX', 'RTRS', 'LEN', 'EUROPE'}","{'PMF', 'EMK', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4638,3,RPT,False,32,838,"{'SAN.MC', 'STD.BA', 'STD.N'}",Banco Santander SA,6,0.265165,-1,0.445811,0.170619,0.38357,197,1,1,1,3,3,1,1,1,7,9
2007-01-02 06:23:19+00:00,2007-01-02 06:23:19+00:00,2007-01-02 06:23:19+00:00,0a49a06a3ca4d183,"China's Chery 2006 exports up 178 pct to 50,000-report",3,1,RTRS,"{'DE', 'US', 'CN', 'TRD', 'RTRS', 'LEN', 'EMRG', 'ASIA', 'AUT'}","{'PCU', 'PCO', 'EMK', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",1299,1,,False,9,242,"{'DCX.N', 'DCXGn.DE', 'DCXGn.F'}",Daimler AG,5,0.612372,1,0.109084,0.15829,0.732625,96,0,0,0,0,0,0,0,0,7,15
2007-01-02 06:29:20+00:00,2007-01-02 06:29:20+00:00,2007-01-02 06:29:20+00:00,747694fd7c2e9a04,Vallourec ups stake in Valtimet joint venture,3,1,RTRS,"{'JP', 'STL', 'FR', 'US', 'WEU', 'MRG', 'RTRS', 'LEN', 'EUROPE', 'MET', 'WHO'}","{'PCU', 'PCO', 'EMK', 'DNP', 'J', 'E', 'PSC', 'U', 'RNP'}",720,4,,False,6,126,{'TIE.N'},Titanium Metals Corp,2,0.707107,1,0.00899268,0.459895,0.531112,77,0,0,0,0,0,0,0,0,0,0
2007-01-02 06:35:38+00:00,2007-01-02 06:35:38+00:00,2007-01-02 06:35:38+00:00,eec75a218cf8dacf,Benelux stocks - Factors to watch on Jan 2,3,1,RTRS,"{'NL', 'WEU', 'STX', 'RTRS', 'LEN', 'BE', 'EUROPE', 'XREF'}","{'PMF', 'EMK', 'PTD', 'E', 'N', 'MF', 'PSC', 'BL'}",560,3,,False,4,116,"{'SID.N', 'CSNA3.SA'}",Companhia Siderurgica Nacional,0,0.5,1,0.159181,0.210971,0.629848,116,0,0,0,0,0,0,0,0,2,2
2007-01-02 06:35:38+00:00,2007-01-02 06:35:38+00:00,2007-01-02 06:35:38+00:00,eec75a218cf8dacf,Benelux stocks - Factors to watch on Jan 2,3,1,RTRS,"{'NL', 'WEU', 'STX', 'RTRS', 'LEN', 'BE', 'EUROPE', 'XREF'}","{'PMF', 'EMK', 'PTD', 'E', 'N', 'MF', 'PSC', 'BL'}",560,3,,False,4,116,"{'CGA.N', 'CS.L', 'CS.AS'}",Corus Group Ltd,2,1.0,1,0.105069,0.381966,0.512965,106,0,0,0,0,0,0,0,0,36,56
2007-01-02 06:36:09+00:00,2007-01-02 06:36:09+00:00,2007-01-02 06:35:38+00:00,d83168601c928b9d,Benelux stocks - Factors to watch on Jan 2,3,2,RTRS,"{'NL', 'WEU', 'STX', 'RTRS', 'LEN', 'BE', 'EUROPE', 'XREF'}","{'PMF', 'EMK', 'PTD', 'E', 'N', 'MF', 'PSC', 'BL'}",2108,3,,False,30,349,"{'SID.N', 'CSNA3.SA'}",Companhia Siderurgica Nacional,0,0.196116,1,0.17499,0.409497,0.415513,349,0,0,0,0,0,1,1,1,3,3
2007-01-02 06:36:09+00:00,2007-01-02 06:36:09+00:00,2007-01-02 06:35:38+00:00,d83168601c928b9d,Benelux stocks - Factors to watch on Jan 2,3,2,RTRS,"{'NL', 'WEU', 'STX', 'RTRS', 'LEN', 'BE', 'EUROPE', 'XREF'}","{'PMF', 'EMK', 'PTD', 'E', 'N', 'MF', 'PSC', 'BL'}",2108,3,,False,30,349,"{'CGA.N', 'CS.L', 'CS.AS'}",Corus Group Ltd,3,0.392232,1,0.104311,0.381367,0.514322,93,1,1,1,1,1,1,1,1,37,57
2007-01-02 06:38:31+00:00,2007-01-02 06:38:31+00:00,2007-01-02 06:38:31+00:00,1df375be24908873,"Seoul stocks start 2007 flat, LG Elec jumps",3,1,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",3309,3,,False,24,582,"{'LPL.N', '034220.KS'}",LG Display Co Ltd,1,1.0,1,0.111145,0.158827,0.730029,309,0,0,0,0,0,1,1,1,1,4
2007-01-02 06:42:26+00:00,2007-01-02 06:42:26+00:00,2007-01-02 06:42:26+00:00,a25513fa493c73ba,TABLE-Finnish shares closing in the U.S. - Dec 29,3,1,RTRS,"{'WEU', 'STX', 'RTRS', 'LEN', 'EUROPE', 'FI', 'NORD'}","{'FN', 'EMK'}",1155,4,TABLE,False,3,164,"{'UPM.N', 'UPM1V.HE'}",UPM-Kymmene Oyj,0,0.5,0,0.0165062,0.924083,0.0594107,164,0,0,0,0,0,1,1,1,7,10
2007-01-02 06:42:26+00:00,2007-01-02 06:42:26+00:00,2007-01-02 06:42:26+00:00,a25513fa493c73ba,TABLE-Finnish shares closing in the U.S. - Dec 29,3,1,RTRS,"{'WEU', 'STX', 'RTRS', 'LEN', 'EUROPE', 'FI', 'NORD'}","{'FN', 'EMK'}",1155,4,TABLE,False,3,164,"{'NOK1V.HE', 'NOKS.DE', 'NOK.N', 'NOKy.DE', 'NOKS.F'}",Nokia Oyj,0,0.5,0,0.0165062,0.924083,0.0594107,164,0,0,0,0,0,0,0,0,7,11
2007-01-02 06:42:26+00:00,2007-01-02 06:42:26+00:00,2007-01-02 06:42:26+00:00,a25513fa493c73ba,TABLE-Finnish shares closing in the U.S. - Dec 29,3,1,RTRS,"{'WEU', 'STX', 'RTRS', 'LEN', 'EUROPE', 'FI', 'NORD'}","{'FN', 'EMK'}",1155,4,TABLE,False,3,164,"{'MEO1V.HE', 'MX.N'}",Metso Oyj,0,0.5,0,0.0165062,0.924083,0.0594107,164,0,0,0,0,0,0,0,0,4,6
2007-01-02 06:42:42+00:00,2007-01-02 06:42:42+00:00,2007-01-02 06:38:31+00:00,d7343e908825e939,"Seoul stocks start 2007 flat, LG Elec jumps",3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4268,6,,False,31,732,"{'LPL.N', '034220.KS'}",LG Display Co Ltd,1,1.0,1,0.111145,0.158827,0.730029,309,1,1,1,1,1,2,2,2,2,5
